"function";"bitsAmount";"oldMethod";"ourMethod"
"and";868;0,001294994354248047;0,005730003118515015
"getBestSegments";868;0,03707499504089355;0,011390024423599243
"or";869;0,0014549970626831054;0,00689501166343689
"and";869;0,0013249993324279785;0,005599993467330933
"getBestSegments";869;0,03694002032279968;0,011205005645751952
"or";870;0,0014650046825408936;0,006105011701583863
"and";870;0,001284998655319214;0,00568000078201294
"getBestSegments";870;0,04521998167037964;0,01147000789642334
"or";871;0,001464998722076416;0,00619499683380127
"and";871;0,0012900114059448242;0,005595022439956665
"getBestSegments";871;0,036140018701553346;0,018939900398254394
"or";872;0,0014899969100952148;0,006085008382797241
"and";872;0,0013550043106079102;0,005700010061264038
"getBestSegments";872;0,04206996560096741;0,01882001757621765
"or";873;0,0015049993991851807;0,006080013513565063
"and";873;0,001344996690750122;0,005694985389709473
"getBestSegments";873;0,037070059776306154;0,01226496696472168
"or";874;0,0015150129795074463;0,006074994802474976
"and";874;0,0013450086116790771;0,006874996423721314
"getBestSegments";874;0,03923993706703186;0,011840105056762695
"or";875;0,0014800071716308595;0,006135004758834839
"and";875;0,0013650000095367433;0,005664998292922973
"getBestSegments";875;0,036995035409927365;0,01146499514579773
"or";876;0,0014999985694885253;0,006144994497299194
"and";876;0,0013400018215179443;0,0068049848079681395
"getBestSegments";876;0,03804501295089722;0,012460041046142577
"or";877;0,0015049993991851807;0,006825011968612671
"and";877;0,0013400018215179443;0,006810003519058227
"getBestSegments";877;0,046265017986297605;0,012285023927688599
"or";878;0,0014699876308441162;0,006139981746673584
"and";878;0,0013399899005889892;0,005624991655349731
"getBestSegments";878;0,03787502646446228;0,011604946851730347
"or";879;0,001519995927810669;0,006804972887039185
"and";879;0,0013499975204467774;0,005714988708496094
"getBestSegments";879;0,04765002727508545;0,012894946336746215
"or";880;0,0014999806880950928;0,006159979104995728
"and";880;0,0013350248336791992;0,005709999799728393
"getBestSegments";880;0,03804004192352295;0,018544989824295043
"or";881;0,0015100002288818359;0,006674998998641967
"and";881;0,0013399958610534669;0,0071349918842315676
"getBestSegments";881;0,038670015335083005;0,02305496335029602
"or";882;0,0015550076961517334;0,013594996929168702
"and";882;0,0013499975204467774;0,0057849884033203125
"getBestSegments";882;0,0386600136756897;0,011760032176971436
"or";883;0,0015250146389007568;0,0063749969005584715
"and";883;0,0013399958610534669;0,00583500862121582
"getBestSegments";883;0,03859503865242005;0,011789947748184204
"or";884;0,0015100061893463135;0,006354987621307373
"and";884;0,001334989070892334;0,005739986896514893
"getBestSegments";884;0,041044986248016356;0,012579995393753051
"or";885;0,0015200018882751466;0,00629502534866333
"and";885;0,0013599991798400879;0,005849999189376831
"getBestSegments";885;0,04007501006126404;0,012025004625320435
"or";886;0,001519995927810669;0,0064149975776672365
"and";886;0,0013150036334991454;0,0058650016784667965
"getBestSegments";886;0,03970503807067871;0,017145025730133056
"or";887;0,0015300095081329345;0,013279986381530762
"and";887;0,0013550043106079102;0,005900007486343384
"getBestSegments";887;0,039774954319000244;0,012065070867538451
"or";888;0,001500004529953003;0,006309992074966431
"and";888;0,0013499975204467774;0,005930012464523316
"getBestSegments";888;0,03821001052856445;0,01161496639251709
"or";889;0,0014950037002563477;0,0064599871635437015
"and";889;0,001344996690750122;0,005920010805130005
"getBestSegments";889;0,0388700008392334;0,0118149995803833
"or";890;0,001509988307952881;0,006334996223449707
"and";890;0,0013250112533569336;0,005995005369186401
"getBestSegments";890;0,039484965801239016;0,017189991474151612
"or";891;0,0015250086784362794;0,013304996490478515
"and";891;0,001389998197555542;0,005989992618560791
"getBestSegments";891;0,040129977464675906;0,01212000846862793
"or";892;0,0015399992465972901;0,006295013427734375
"and";892;0,0013950049877166748;0,0059099912643432615
"getBestSegments";892;0,03967998623847961;0,012114977836608887
"or";893;0,0015349805355072022;0,006425017118453979
"and";893;0,0013299882411956787;0,0058600127696990965
"getBestSegments";893;0,03858505487442017;0,018584954738616943
"or";894;0,0015449762344360352;0,0064150035381317135
"and";894;0,0013899862766265868;0,005855005979537964
"getBestSegments";894;0,040235000848770144;0,012244999408721924
"or";895;0,0014899969100952148;0,00635000467300415
"and";895;0,0013550162315368653;0,005905008316040039
"getBestSegments";895;0,04461502432823181;0,011969953775405884
"or";896;0,0015349864959716796;0,013409990072250366
"and";896;0,0013599872589111328;0,006020021438598633
"getBestSegments";896;0,045054948329925536;0,012195074558258056
"or";897;0,0015249907970428466;0,006454980373382569
"and";897;0,001369994878768921;0,006000030040740967
"getBestSegments";897;0,04789997935295105;0,012214982509613037
"or";898;0,00967501401901245;0,006369978189468384
"and";898;0,0014149963855743409;0,005924993753433227
"getBestSegments";898;0,043109971284866336;0,012294989824295045
"or";899;0,0015349984169006348;0,006424993276596069
"and";899;0,001369994878768921;0,005980008840560913
"getBestSegments";899;0,03998500108718872;0,017660021781921387
"or";900;0,0015749812126159668;0,006484997272491455
"and";900;0,0014149963855743409;0,006050014495849609
"getBestSegments";900;0,03910502791404724;0,011895012855529786
"or";901;0,0016200006008148192;0,00661500096321106
"and";901;0,0013999998569488525;0,006150007247924805
"getBestSegments";901;0,04736496210098266;0,011855000257492065
"or";902;0,0015649914741516114;0,006435006856918335
"and";902;0,0013899922370910645;0,006049984693527221
"getBestSegments";902;0,04381501078605652;0,018460005521774292
"or";903;0,001575005054473877;0,006499987840652466
"and";903;0,0013899862766265868;0,006015002727508545
"getBestSegments";903;0,04750996232032776;0,01217505931854248
"or";904;0,0016250193119049072;0,006384986639022827
"and";904;0,001390010118484497;0,01356501579284668
"getBestSegments";904;0,0395399808883667;0,012040019035339355
"or";905;0,00163499116897583;0,00667499303817749
"and";905;0,001474994421005249;0,006069988012313843
"getBestSegments";905;0,0419649600982666;0,021305018663406373
"or";906;0,0015799939632415772;0,006560009717941284
"and";906;0,001424992084503174;0,00615500807762146
"getBestSegments";906;0,043330007791519166;0,01212499737739563
"or";907;0,0015599966049194337;0,013870012760162354
"and";907;0,0014099955558776855;0,005934995412826538
"getBestSegments";907;0,0464699923992157;0,012124973535537719
"or";908;0,0015749812126159668;0,006570005416870117
"and";908;0,0014050066471099853;0,00614999532699585
"getBestSegments";908;0,04575504064559936;0,021369993686676025
"or";909;0,0015799880027770996;0,006400001049041748
"and";909;0,0013599932193756104;0,006095004081726074
"getBestSegments";909;0,052415043115615845;0,012659972906112671
"or";910;0,0017199754714965821;0,006605005264282227
"and";910;0,0014149904251098632;0,006125026941299438
"getBestSegments";910;0,04719000458717346;0,013574951887130737
"or";911;0,0015900135040283203;0,006634986400604248
"and";911;0,0013849973678588868;0,006114995479583741
"getBestSegments";911;0,042810022830963135;0,013224977254867553
"or";912;0,0015549838542938232;0,006555020809173584
"and";912;0,0014299988746643067;0,00597500205039978
"getBestSegments";912;0,04050499200820923;0,012464982271194459
"or";913;0,0015949964523315429;0,006574982404708862
"and";913;0,0013849914073944091;0,006034994125366211
"getBestSegments";913;0,04116498827934265;0,012524944543838502
"or";914;0,0015099942684173584;0,006529998779296875
"and";914;0,0013949990272521973;0,006145012378692627
"getBestSegments";914;0,04070500135421753;0,012524968385696411
"or";915;0,0016600131988525391;0,007894980907440185
"and";915;0,0014300107955932616;0,006125026941299438
"getBestSegments";915;0,04208499789237976;0,012480020523071289
"or";916;0,001640009880065918;0,0156499981880188
"and";916;0,0014399886131286621;0,006134998798370361
"getBestSegments";916;0,04158996343612671;0,01231500506401062
"or";917;0,00158998966217041;0,0065800130367279054
"and";917;0,0015050172805786133;0,006059998273849487
"getBestSegments";917;0,041455024480819704;0,012629997730255128
"or";918;0,0015799999237060547;0,006529998779296875
"and";918;0,001389998197555542;0,006140017509460449
"getBestSegments";918;0,05106999278068543;0,012615013122558593
"or";919;0,0015900075435638429;0,006594997644424438
"and";919;0,0014050006866455078;0,006054979562759399
"getBestSegments";919;0,05405500531196594;0,012554997205734253
"or";920;0,0016999900341033935;0,007219994068145752
"and";920;0,0014300048351287842;0,006145012378692627
"getBestSegments";920;0,048240023851394656;0,01245497465133667
"or";921;0,0016699910163879394;0,006685000658035278
"and";921;0,0014099955558776855;0,006129997968673706
"getBestSegments";921;0,04871001243591309;0,013114982843399048
"or";922;0,0016549885272979735;0,006609994173049927
"and";922;0,0014100015163421632;0,006060022115707398
"getBestSegments";922;0,04980498552322388;0,012745016813278198
"or";923;0,0016349732875823974;0,006574994325637818
"and";923;0,0014349937438964844;0,006120020151138305
"getBestSegments";923;0,048220038414001465;0,012469989061355592
"or";924;0,0016049861907958985;0,006649988889694214
"and";924;0,0014100074768066406;0,006089997291564941
"getBestSegments";924;0,04617494344711304;0,012410014867782593
"or";925;0,0016249895095825195;0,0066600203514099125
"and";925;0,0014199912548065186;0,006054991483688354
"getBestSegments";925;0,04241499304771423;0,012084954977035522
"or";926;0,0016050100326538085;0,006494998931884766
"and";926;0,0013950109481811524;0,0060250163078308105
"getBestSegments";926;0,043619996309280394;0,012275028228759765
"or";927;0,0016049981117248536;0,006640005111694336
"and";927;0,0014200031757354737;0,006215006113052368
"getBestSegments";927;0,04540500044822693;0,012850010395050048
"or";928;0,0015749990940093993;0,006629979610443116
"and";928;0,0014300048351287842;0,006270009279251099
"getBestSegments";928;0,044565021991729736;0,012570053339004517
"or";929;0,0015800118446350098;0,006584984064102173
"and";929;0,0014149963855743409;0,006150007247924805
"getBestSegments";929;0,042575019598007205;0,019925004243850707
"or";930;0,0016350030899047851;0,006559979915618896
"and";930;0,0014000177383422852;0,0061100184917449955
"getBestSegments";930;0,04084997177124024;0,019430011510849
"or";931;0,001569986343383789;0,006730002164840698
"and";931;0,0014599859714508057;0,0061100184917449955
"getBestSegments";931;0,04146998524665833;0,012674963474273682
"or";932;0,001640021800994873;0,006729984283447265
"and";932;0,001380014419555664;0,006160008907318115
"getBestSegments";932;0,04121496677398682;0,012575048208236694
"or";933;0,0015900135040283203;0,006605005264282227
"and";933;0,0014299988746643067;0,00616500973701477
"getBestSegments";933;0,04813501238822937;0,019900023937225342
"or";934;0,00158998966217041;0,006605011224746704
"and";934;0,0014650046825408936;0,006164997816085815
"getBestSegments";934;0,05007492303848267;0,012685096263885498
"or";935;0,0015649795532226562;0,0067950129508972164
"and";935;0,0014150023460388183;0,006145000457763672
"getBestSegments";935;0,0511650025844574;0,01801997423171997
"or";936;0,001595008373260498;0,0067500054836273195
"and";936;0,0014149963855743409;0,006155019998550415
"getBestSegments";936;0,049889993667602536;0,012779968976974487
"or";937;0,0015999853610992431;0,006654989719390869
"and";937;0,0014449894428253175;0,006199991703033448
"getBestSegments";937;0,04800004959106445;0,012604933977127076
"or";938;0,0015900135040283203;0,0067950010299682615
"and";938;0,0014100015163421632;0,006239974498748779
"getBestSegments";938;0,05425000786781311;0,01253003478050232
"or";939;0,001575005054473877;0,006730008125305176
"and";939;0,0014000058174133301;0,0061599969863891605
"getBestSegments";939;0,042779988050460814;0,012094944715499878
"or";940;0,0015900075435638429;0,006800007820129394
"and";940;0,0014299988746643067;0,0062449932098388675
"getBestSegments";940;0,0415149986743927;0,012544971704483033
"or";941;0,00158500075340271;0,006665003299713135
"and";941;0,0014349997043609619;0,006214982271194458
"getBestSegments";941;0,04837998151779175;0,01291998028755188
"or";942;0,001614999771118164;0,00667000412940979
"and";942;0,001409989595413208;0,006225013732910156
"getBestSegments";942;0,04218000769615173;0,01282496452331543
"or";943;0,0016050100326538085;0,0067100048065185545
"and";943;0,0014800012111663818;0,006279999017715454
"getBestSegments";943;0,04077001810073853;0,012464958429336547
"or";944;0,0016100049018859864;0,006734997034072876
"and";944;0,001464998722076416;0,006234991550445557
"getBestSegments";944;0,04715497493743896;0,012630003690719604
"or";945;0,0016150295734405518;0,00666499137878418
"and";945;0,001455003023147583;0,006215012073516846
"getBestSegments";945;0,047034996747970584;0,012419986724853515
"or";946;0,0015800058841705321;0,006659996509552002
"and";946;0,0014149963855743409;0,006094992160797119
"getBestSegments";946;0,04578501582145691;0,013054949045181275
"or";947;0,0017099916934967042;0,007660007476806641
"and";947;0,0014649927616119385;0,006270003318786621
"getBestSegments";947;0,04718010425567627;0,02829994559288025
